utility_account_number,term,month,monthly_usage_kwh,gross_cost,computed_gross_cost,pred_gross_cost,default_rce,rce,pred_rce,default_icap_kw,icap,pred_icap,default_nits_kw,nits,pred_nits,contract_rate,netrate,pred_rce_scaled_usage,rce_scaled_usage,sum_pred_gross_cost,sum_pred_rce_scaled_usage,sum_computed_gross_cost,sum_rce_scaled_usage,model_rate,computed_rate,model_tot_charge,model_margin,computed_tot_charge,computed_margin
910100857593Z109304190,36,2021-11-30,783.0000000000009,84.44,28.77,59.87,1.105,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1114.3852239895168,2555.201809954754,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,60.17680209543391,0.306802095433909,28.10721990950229,-0.6627800904977086
910100857593Z109304190,36,2021-12-31,1031.1052631578932,61.21,21.02,43.43,1.105,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1467.494852670469,3364.8557275541743,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,79.24472204420533,35.81472204420533,37.01341300309591,15.993413003095913
910100857593Z109304190,36,2022-01-31,1140.6262626262612,77.59,25.73,54.7,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1629.2656783017696,3735.7841081110787,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,87.98034662829556,33.28034662829556,41.09362518922186,15.36362518922186
910100857593Z109304190,36,2022-02-28,1024.9999999999995,61.36,20.79,43.34,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1464.1056189730275,3357.0844686648484,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,79.06170342454348,35.72170342454348,36.92792915531333,16.13792915531333
910100857593Z109304190,36,2022-03-31,868.4494949494958,62.63,21.81,44.35,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1240.4895466827759,2844.3495720144247,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,66.9864355208699,22.636435520869902,31.287845292158668,9.477845292158669
910100857593Z109304190,36,2022-04-30,708.0000000000013,87.99,30.05,62.2,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1011.3041738857618,2318.844686648505,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,54.610425389831136,-7.589574610168867,25.507291553133555,-4.542708446866445
910100857593Z109304190,36,2022-05-31,795.560606060604,101.64,33.96,71.7,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1136.3753693335784,2605.6235653538033,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,61.36426994401323,-10.335730055986772,28.661859218891834,-5.298140781108167
910100857593Z109304190,36,2022-06-30,994.2380952380963,119.66,36.8,83.52,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1420.165445692817,3256.3329440768166,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,76.68893406741212,-6.831065932587876,35.81966238484498,-0.9803376151550154
910100857593Z109304190,36,2022-07-31,1058.347619047618,154.89,47.55,108.19,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1511.7392154871643,3466.304735954324,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,81.63391763630688,-26.556082363693122,38.12935209549756,-9.420647904502438
910100857593Z109304190,36,2022-08-31,1042.000000000001,142.48,43.77,99.5,1.101,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1488.3883463120942,3412.7629427792945,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,80.37297070085309,-19.127029299146912,37.540392370572235,-6.229607629427768
