utility_account_number,month,contract_rate,netrate,cost,total_cost,total_charges,margin,usage,monthly_usage_kwh_x,pred_rce_scaled_usage,model_rate,term,rce,nits,icap,default_rce_x,pred_rce,pred_nits,pred_icap,pred_gross_cost,model_tot_charge,model_margin
8016991720000128841,2021-03-31,0.0438,0.0438056013179571,0.0719997496321598,43.70384802672104,26.59,-17.11384802672104,607.0,753.8888888888881,1077.2038612280546,0.036,3,0.795,2.12,1.84,0.899,1.2845477437282533,2.9509603611332746,2.795041965509232,31.61,21.851999999999997,-21.851848026721044
8016991720000128841,2021-03-31,0.0438,0.0437943262411347,0.0748148678416616,42.19558546269714,24.7,-17.49558546269714,564.0,753.8888888888881,1077.2038612280546,0.036,3,0.795,2.12,1.84,0.899,1.2845477437282533,2.9509603611332746,2.795041965509232,31.61,20.304,-21.89158546269714
8017018340001017496,2021-01-31,0.05303,0.05303125,0.1077981545613666,34.49540945963733,16.97,-17.52540945963733,320.0,777.5656565656561,1054.8148401726278,0.038,3,0.997,2.5575,2.8801,0.79,1.0716827790683339,2.032021725409673,1.6125767896681356,29.11,12.16,-22.33540945963733
8017159170000098355,2021-01-31,0.0582,0.0582015503875968,0.0800236204239928,51.61523517347541,37.54,-14.075235173475413,645.0,650.6111111111103,936.6275070185054,0.042,6,1.115,3.2931,4.0491,0.903,1.2999695584560504,2.3118267125573997,2.3185454365060596,31.4,27.090000000000003,-24.52523517347541
8017159170000098355,2021-02-28,0.0582,0.0581996726677577,0.097760989061542,59.731964316602216,35.56,-24.17196431660221,611.0,576.0,829.2164625367498,0.042,6,1.115,3.2931,4.0491,0.903,1.2999695584560504,2.3118267125573997,2.3185454365060596,45.29,25.662000000000003,-34.06996431660221
8017159170000098355,2021-03-31,0.0582,0.0582065217391304,0.0876657640673218,48.39150176516163,32.13,-16.261501765161626,552.0,631.1262626262625,908.5768869947727,0.042,6,1.115,3.2931,4.0491,0.903,1.2999695584560504,2.3118267125573997,2.3185454365060596,31.72,23.184,-25.207501765161627
8017159170000098355,2021-04-30,0.0582,0.0581942336874051,0.0815394386773847,53.734490088396576,38.35,-15.384490088396577,659.0,614.6825396825399,884.9043075323976,0.042,6,1.115,3.2931,4.0491,0.903,1.2999695584560504,2.3118267125573997,2.3185454365060596,34.24,27.678,-26.056490088396576
8017159170000098355,2021-05-31,0.0582,0.0581979458450046,0.0688801852868027,73.7706784421657,62.33,-11.440678442165703,1071.0,674.505050505052,971.0255068454359,0.042,6,1.115,3.2931,4.0491,0.903,1.2999695584560504,2.3118267125573997,2.3185454365060596,35.69,44.982,-28.788678442165704
8017159170000098355,2021-06-30,0.0582,0.0582030679327976,0.0763563114829798,104.5317904201994,79.68,-24.851790420199407,1369.0,884.3968253968253,1273.1882066567484,0.042,6,1.115,3.2931,4.0491,0.903,1.2999695584560504,2.3118267125573997,2.3185454365060596,41.47,57.498000000000005,-47.033790420199395
8017727460001272200,2021-01-31,0.0822,0.0821917808219178,0.0730324379129773,31.98820780588408,36.0,4.01179219411592,438.0,777.5656565656561,918.7303438478878,0.058,6,1.136,2.0032,2.5553,0.79,0.9334221046303971,2.206558216405171,2.0453486253308633,34.88,25.404,-6.5842078058840805
8049916990002205649,2021-01-31,0.0845,0.0844911504424778,0.0747261201817237,33.77620632213914,38.19,4.413793677860859,452.0,977.0656565656568,1804.5873284195698,0.02,6,1.564,2.7775,2.494,1.079,1.9928545377481202,3.973789973050667,3.6432602726016245,23.9,9.040000000000001,-24.73620632213914
8049916990002205649,2021-02-28,0.0845,0.0844981684981684,0.0640494588117145,87.42751127799032,115.34,27.912488722009684,1365.0,843.0,1556.9753246725352,0.02,6,1.564,2.7775,2.494,1.079,1.9928545377481202,3.973789973050667,3.6432602726016245,34.29,27.3,-60.12751127799032
8049916990002205649,2021-03-31,0.0845,0.084500466853408,0.0483505024789538,51.78338815495956,90.5,38.71661184504044,1071.0,852.1616161616139,1573.89633332942,0.02,6,1.564,2.7775,2.494,1.079,1.9928545377481202,3.973789973050667,3.6432602726016245,23.61,21.42,-30.36338815495956
8049916990002205649,2021-04-30,0.0845,0.084498480243161,0.0519353963210181,51.26023616884491,83.4,32.13976383115509,987.0,739.920634920633,1366.5933224050546,0.02,6,1.564,2.7775,2.494,1.079,1.9928545377481202,3.973789973050667,3.6432602726016245,25.88,19.740000000000002,-31.52023616884491
8049916990002205649,2021-05-31,0.0845,0.0844950738916256,0.0615688640758927,49.99391762962489,68.61,18.61608237037511,812.0,786.1010101010115,1451.8859732235235,0.02,6,1.564,2.7775,2.494,1.079,1.9928545377481202,3.973789973050667,3.6432602726016245,28.3,16.240000000000002,-33.75391762962489
8049916990002205649,2021-06-30,0.0845,0.0845454545454545,0.072596036129891,3.992781987144008,4.65,0.6572180128559921,55.0,929.9523809523811,1717.5716610478419,0.02,6,1.564,2.7775,2.494,1.079,1.9928545377481202,3.973789973050667,3.6432602726016245,31.75,1.1,-2.8927819871440077
8050084215001244397,2021-02-28,0.043,0.0429984701682814,0.0623802586678947,122.32768724774158,84.32,-38.00768724774159,1961.0,576.0,1648.910342252626,0.012,3,2.123,0.8151,1.1587,0.903,2.5850104844689605,2.798627415186632,2.767748631274459,23.43,23.532,-98.79568724774158
8050084215001244397,2021-03-31,0.043,0.0429954441913439,0.0529668895780969,46.50492904956908,37.75,-8.754929049569078,878.0,631.1262626262625,1806.7198293605747,0.012,3,2.123,0.8151,1.1587,0.903,2.5850104844689605,2.798627415186632,2.767748631274459,16.61,10.536,-35.96892904956908
8059997925001446761,2021-01-31,0.0345,0.0431565217391304,0.0748415366885575,86.06776719184113,49.63,-36.437767191841125,1150.0,650.6111111111103,1101.7619804694275,0.038,3,1.435,5.0961,4.9408,0.903,1.5291639681111857,4.461769557187776,4.287862963585686,31.43,43.699999999999996,-42.36776719184113
8059997925001446761,2021-02-28,0.0345,0.0443936381709741,0.0959182706528959,96.49378027681335,44.66,-51.83378027681336,1006.0,576.0,975.4135610543111,0.038,3,1.435,5.0961,4.9408,0.903,1.5291639681111857,4.461769557187776,4.287862963585686,43.33,38.228,-58.26578027681335
8059997925001446761,2021-03-31,0.0345,0.0344911504424778,0.1355487147879084,61.26801908413463,15.59,-45.67801908413463,452.0,631.1262626262625,1068.7658251791338,0.038,3,1.435,5.0961,4.9408,0.903,1.5291639681111857,4.461769557187776,4.287862963585686,31.85,17.176,-44.092019084134634
8061968790000073657,2021-01-31,0.05834,0.0583438485804416,0.0809454102434793,51.31939009436593,36.99,-14.329390094365928,634.0,650.6111111111103,718.418310210412,0.078,3,0.759,3.5313,3.7257,0.903,0.9971113665920972,2.312345586909145,2.5181464491709766,41.78,49.452,-1.8673900943659305
8061968790000073657,2021-02-28,0.05834,0.0583412322274881,0.1169219782511321,49.34107482197776,24.62,-24.72107482197776,422.0,576.0,636.0311707165538,0.078,3,0.759,3.5313,3.7257,0.903,0.9971113665920972,2.312345586909145,2.5181464491709766,59.91,32.916,-16.425074821977766
3489089002,2021-01-31,0.0911,0.0965666266506602,0.0665409186009398,55.42858519458292,80.44,25.011414805417083,833.0,892.2171717171734,1347.3538873901182,0.032,6,1.031,3.4,2.99,0.923,1.3938396138101834,2.999384702688033,2.698667076480743,27.54,26.656,-28.772585194582923
3489089002,2021-02-28,0.0911,0.0965653495440729,0.0893704317558425,58.80574409534441,63.54,4.734255904655591,658.0,789.9999999999999,1192.993818970796,0.032,6,1.031,3.4,2.99,0.923,1.3938396138101834,2.999384702688033,2.698667076480743,39.61,21.056,-37.74974409534441
4476100409,2021-01-31,0.0988,0.0988050314465408,0.1432953600423246,22.78396224672961,15.71,-7.073962246729614,159.0,347.39393939393966,663.7252589119445,0.082,3,0.522,1.15,1.11,0.414,0.7909817242895131,2.245061581452237,2.298907608259092,40.34,13.038,-9.745962246729611
5525447022,2021-01-31,0.0355,0.0475423728813559,0.0776643227276086,64.15073057300476,39.27,-24.88073057300476,826.0,892.2171717171734,1935.4247979350816,0.016,3,1.367,3.47,4.6,0.923,2.0021998512491708,4.506562041799974,4.478506806488187,21.84,13.216000000000001,-50.934730573004764
5525447022,2021-02-28,0.0355,0.0500879765395894,0.0998937211257686,68.12751780777418,34.16,-33.967517807774186,682.0,789.9999999999999,1713.6921803757796,0.016,3,1.367,3.47,4.6,0.923,2.0021998512491708,4.506562041799974,4.478506806488187,30.3,10.912,-57.215517807774184
5525447022,2021-03-31,0.0355,0.050327868852459,0.0858346450650569,57.59504683865324,33.77,-23.82504683865324,671.0,733.479797979798,1591.0868281792236,0.016,3,1.367,3.47,4.6,0.923,2.0021998512491708,4.506562041799974,4.478506806488187,22.28,10.736,-46.85904683865324
5577102003,2021-01-31,0.0355,0.0448266166822867,0.0618873060046404,66.03375550695132,47.83,-18.203755506951325,1067.0,892.2171717171734,1725.3879368091543,0.018,3,1.927,2.93,3.03,0.923,1.7849164039399046,3.487122043291202,3.070455214507074,22.06,19.206,-46.82775550695132
5577102003,2021-01-31,0.0355,0.0408943089430894,0.0498590775182663,91.98999802120144,75.45,-16.53999802120144,1845.0,892.2171717171734,1725.3879368091543,0.018,3,1.927,2.93,3.03,0.923,1.7849164039399046,3.487122043291202,3.070455214507074,22.06,33.21,-58.77999802120144
5577102003,2021-02-28,0.0355,0.0435993485342019,0.0738184884730641,90.64910384492272,53.54,-37.109103844922736,1228.0,789.9999999999999,1527.7182655606982,0.018,3,1.927,2.93,3.03,0.923,1.7849164039399046,3.487122043291202,3.070455214507074,31.5,22.104,-68.54510384492272
5739577060,2021-01-31,0.0932,0.0932023213082415,0.0464880521941198,40.910462179921495,82.02,41.1095378200785,880.021,669.8434343434351,1001.0888418819387,0.044,6,1.051,0.0,0.0,0.719,1.0745539038068326,2.4833992027666496,2.328280424884421,28.48,38.720924,-2.189538179921499
5739577060,2021-02-28,0.0932,0.0931931572245395,0.0702777878666609,42.44124803719164,56.28,13.838751962808368,603.907,617.0,922.1137116117047,0.044,6,1.051,0.0,0.0,0.719,1.0745539038068326,2.4833992027666496,2.328280424884421,41.47,26.571908,-15.869340037191641
5739577060,2021-03-31,0.0932,0.0932062379242678,0.055148010377464,29.199272202566277,49.35,20.150727797433728,529.471,571.1262626262625,853.554874925809,0.044,6,1.051,0.0,0.0,0.719,1.0745539038068326,2.4833992027666496,2.328280424884421,29.48,23.296723999999998,-5.90254820256628
5739577060,2021-04-30,0.0932,0.0931927102011541,0.0563570232530217,34.572779484798744,57.17,22.597220515201258,613.46,485.49206349206344,725.5735634111703,0.044,6,1.051,0.0,0.0,0.719,1.0745539038068326,2.4833992027666496,2.328280424884421,33.73,26.99224,-7.580539484798745
5739577060,2021-05-31,0.0932,0.0931995459039806,0.0508245007043044,55.51458562929763,101.8,46.28541437070237,1092.28,546.2424242424241,816.3656876141931,0.044,6,1.051,0.0,0.0,0.719,1.0745539038068326,2.4833992027666496,2.328280424884421,34.51,48.06032,-7.45426562929763
5739577060,2021-06-30,0.0932,0.093196311128584,0.0562748032183852,67.5626283471418,111.89,44.32737165285821,1200.584,661.4603174603184,988.5601757166786,0.044,6,1.051,0.0,0.0,0.719,1.0745539038068326,2.4833992027666496,2.328280424884421,40.32,52.825696,-14.736932347141796
6336928277,2021-01-31,0.0355,0.0390593705293276,0.0412994448767033,115.47324787526246,109.21,-6.263247875262465,2796.0,892.2171717171734,1005.346821495013,0.049,3,1.411,2.27,3.49,0.923,1.040032792076822,2.3429708406731415,1.950353853474487,34.76,137.00400000000002,21.53075212473756
6336928277,2021-02-28,0.0355,0.0405882352941176,0.0616875273616002,120.59911599192856,79.35,-41.249115991928576,1955.0,789.9999999999999,890.1689119617433,0.049,3,1.411,2.27,3.49,0.923,1.040032792076822,2.3429708406731415,1.950353853474487,50.91,95.795,-24.804115991928555
6336928277,2021-03-31,0.0355,0.0458584807492195,0.0543954852150109,52.27406129162552,44.07,-8.204061291625521,961.0,733.479797979798,826.4821692577168,0.049,3,1.411,2.27,3.49,0.923,1.040032792076822,2.3429708406731415,1.950353853474487,34.06,47.089,-5.185061291625523
6934087186,2021-01-31,0.0355,0.0400642496558054,0.0448859303131784,97.8064421524158,87.3,-10.5064421524158,2179.0,892.2171717171734,1736.5858293606318,0.018,3,1.051,1.74,1.7,0.923,1.7965006405502821,4.1818538578039535,3.376824082489388,22.26,39.221999999999994,-58.584442152415804
6934087186,2021-02-28,0.0355,0.0419250645994832,0.0660828749251158,102.29629038407926,64.9,-37.39629038407925,1548.0,789.9999999999999,1537.6332676432532,0.018,3,1.051,1.74,1.7,0.923,1.7965006405502821,4.1818538578039535,3.376824082489388,31.65,27.863999999999997,-74.43229038407927
6934087186,2021-03-31,0.0355,0.0482670089858793,0.0635266153041112,49.48723332190263,37.6,-11.887233321902627,779.0,733.479797979798,1427.6239728075825,0.018,3,1.051,1.74,1.7,0.923,1.7965006405502821,4.1818538578039535,3.376824082489388,22.31,14.021999999999998,-35.46523332190263
7126012018,2021-01-31,0.0355,0.0434532374100719,0.0658534533985087,82.38267020153448,54.36,-28.02267020153448,1251.0,892.2171717171734,1149.555623797969,0.04,3,1.464,4.33,3.63,0.923,1.1892170139736649,3.1306224454077447,2.8780538824067095,32.74,50.04,-32.34267020153448
7126012018,2021-02-28,0.0355,0.0448311444652908,0.0858704645139092,91.53791517182724,47.79,-43.74791517182725,1066.0,789.9999999999999,1017.8563824910021,0.04,3,1.464,4.33,3.63,0.923,1.1892170139736649,3.1306224454077447,2.8780538824067095,46.9,42.64,-48.897915171827236
7126012018,2021-03-31,0.0355,0.0458706986444212,0.0736828502343392,70.66185337473132,43.99,-26.67185337473132,959.0,733.479797979798,945.0342959518334,0.04,3,1.464,4.33,3.63,0.923,1.1892170139736649,3.1306224454077447,2.8780538824067095,32.63,38.36,-32.30185337473132
8458197010,2021-01-31,0.0355,0.0435104669887278,0.0538750328889931,66.91279084812945,54.04,-12.872790848129448,1242.0,892.2171717171734,1667.7609993342992,0.018,3,1.16,2.61,2.56,0.923,1.7253012508411116,3.4191252203917424,2.515725237194648,21.7,22.355999999999998,-44.55679084812945
8458197010,2021-01-31,0.0355,0.0579054054054054,0.0907416503203904,40.289292742253366,25.71,-14.579292742253363,444.0,892.2171717171734,1667.7609993342992,0.018,3,1.16,2.61,2.56,0.923,1.7253012508411116,3.4191252203917424,2.515725237194648,21.7,7.991999999999999,-32.29729274225337
9124039004,2021-02-28,0.06896,0.0689607843137254,0.0796977849393638,40.64587031907555,35.17,-5.475870319075547,510.0,789.9999999999999,884.0183977722924,0.057,3,1.809,1.62,1.63,0.923,1.0328468115744633,2.179159162528225,1.8755641308656599,51.11,29.07,-11.575870319075548
9124039004,2021-03-31,0.06896,0.0689566395663956,0.0529307615353189,39.06290201306536,50.89,11.827097986934646,738.0,733.479797979798,820.7716908967669,0.057,3,1.809,1.62,1.63,0.923,1.0328468115744633,2.179159162528225,1.8755641308656599,34.11,42.066,3.003097986934641
8014480760001195013,2021-02-28,0.06366,0.0636607142857142,0.0741790020754119,116.31267525424592,99.82,-16.492675254245924,1568.0,705.0,1045.657682035437,0.04,6,4.115,4.6496,3.8372,0.79,1.1717298848340356,2.385235856206824,2.050591797653515,41.84,62.72,-53.59267525424592
8014480760001195013,2021-03-31,0.06366,0.0636614853195164,0.0463883314476228,107.43537563269462,147.44,40.00462436730538,2316.0,688.8838383838373,1021.7541526753444,0.04,6,4.115,4.6496,3.8372,0.79,1.1717298848340356,2.385235856206824,2.050591797653515,26.88,92.64,-14.795375632694615
8014480760001195013,2021-04-30,0.06366,0.0636604290278411,0.048321745354379,105.87294407144456,139.48,33.60705592855544,2191.0,598.15873015873,887.1904556979262,0.04,6,4.115,4.6496,3.8372,0.79,1.1717298848340356,2.385235856206824,2.050591797653515,28.55,87.64,-18.232944071444564
8014480760001195013,2021-05-31,0.06366,0.0636617781851512,0.053095454931015,115.85428265947482,138.91,23.055717340525177,2182.0,608.3434343434349,902.2964332440185,0.04,6,4.115,4.6496,3.8372,0.79,1.1717298848340356,2.385235856206824,2.050591797653515,31.49,87.28,-28.574282659474818
8014480760001195013,2021-06-30,0.06366,0.063662312530237,0.059500160437261,122.98683162381865,131.59,8.603168376181372,2067.0,601.4920634920635,892.1344636508127,0.04,6,4.115,4.6496,3.8372,0.79,1.1717298848340356,2.385235856206824,2.050591797653515,36.94,82.68,-40.30683162381864
8014480760001195013,2021-07-31,0.06366,0.0636649214659685,0.1525220667940706,58.26342951533497,24.32,-33.94342951533497,382.0,692.9999999999993,1027.8592534050454,0.04,6,4.115,4.6496,3.8372,0.79,1.1717298848340356,2.385235856206824,2.050591797653515,41.01,15.280000000000001,-42.98342951533497
8015858480000087330,2021-01-31,0.043,0.0430050505050505,0.0764269185259026,60.5301194725149,34.06,-26.47011947251489,792.0,840.8888888888896,1717.031143947057,0.018,3,1.021,4.2879,5.6954,0.899,1.8356896122721493,3.147893253019443,3.077540624129086,21.95,14.255999999999998,-46.2741194725149
8015858480000087330,2021-02-28,0.043,0.043,0.0946415912133266,70.03477749786171,31.82,-38.21477749786171,740.0,727.0000000000001,1484.4786964647974,0.018,3,1.021,4.2879,5.6954,0.899,1.8356896122721493,3.147893253019443,3.077540624129086,31.77,13.319999999999999,-56.71477749786171
8015858480000087330,2021-03-31,0.043,0.0429950083194675,0.0898970192465526,54.02810856717815,25.84,-28.18810856717815,601.0,753.8888888888881,1539.3837621142654,0.018,3,1.021,4.2879,5.6954,0.899,1.8356896122721493,3.147893253019443,3.077540624129086,22.64,10.818,-43.21010856717815
8016955720000099950,2021-06-30,0.06366,0.0636627906976744,0.0656339407967101,79.02326471923897,76.65,-2.3732647192389607,1204.0,718.4603174603164,1125.202968388218,0.05,6,1.739,2.65,2.96,0.899,1.4079517601706384,2.412445745629945,2.5155841774997696,41.39,60.2,-18.823264719238963
1332300338,2021-01-31,0.0346,0.0384297830818884,0.0385936068869205,100.2656117881163,99.84,-0.4256117881162993,2597.985,669.8434343434351,857.1690114077344,0.058,3,1.524,1.862325,2.333722,0.719,0.9200724939645759,2.6637126761837986,2.998754242243314,35.58,150.68313,50.4175182118837
1332300338,2021-02-28,0.0346,0.0397331509606823,0.0593255917115549,114.93888452175932,76.98,-37.95888452175933,1937.425,617.0,789.5476060864303,0.058,3,1.524,1.862325,2.333722,0.719,0.9200724939645759,2.6637126761837986,2.998754242243314,50.71,112.37065,-2.5682345217593223
1332300338,2021-03-31,0.0346,0.042276530624838,0.0438548384956119,56.85621933537509,54.81,-2.046219335375085,1296.464,571.1262626262625,730.8450136623264,0.058,3,1.524,1.862325,2.333722,0.719,0.9200724939645759,2.6637126761837986,2.998754242243314,37.16,75.194912,18.338692664624915
1770137026,2021-01-31,0.0911,0.0965614035087719,0.0630939888471758,71.92714728578042,110.08,38.15285271421958,1140.0,892.2171717171734,1031.5369775676515,0.056,6,1.066,3.41,3.32,0.923,1.067126547746779,2.607126755125036,2.761084092336362,36.44,63.84,-8.087147285780418
1770137026,2021-01-31,0.0911,0.0965640194489465,0.0882956459720606,54.47841356476141,59.58,5.101586435238595,617.0,892.2171717171734,1031.5369775676515,0.056,6,1.066,3.41,3.32,0.923,1.067126547746779,2.607126755125036,2.761084092336362,36.44,34.552,-19.92641356476141
1770137026,2021-03-31,0.0911,0.0965682281059063,0.065814993782873,64.63032389478136,94.83,30.199676105218643,982.0,733.479797979798,848.0127461107115,0.056,6,1.066,3.41,3.32,0.923,1.067126547746779,2.607126755125036,2.761084092336362,36.3,54.992000000000004,-9.638323894781351
1770137026,2021-03-31,0.0911,0.0965564738292011,0.1246523327997691,45.24879680631621,35.05,-10.19879680631621,363.0,733.479797979798,848.0127461107115,0.056,6,1.066,3.41,3.32,0.923,1.067126547746779,2.607126755125036,2.761084092336362,36.3,20.328,-24.920796806316208
1770137026,2021-04-30,0.0911,0.0965705458290422,0.0676376416961753,65.6761500869863,93.77,28.0938499130137,971.0,614.2857142857144,710.206493625004,0.056,6,1.066,3.41,3.32,0.923,1.067126547746779,2.607126755125036,2.761084092336362,39.95,54.376,-11.3001500869863
1770137026,2021-05-31,0.0911,0.0965629860031104,0.0647377295505608,83.25272020202121,124.18,40.9272797979788,1286.0,616.4848484848478,712.7490228622229,0.056,6,1.066,3.41,3.32,0.923,1.067126547746779,2.607126755125036,2.761084092336362,44.17,72.016,-11.236720202021203
1770137026,2021-06-30,0.0911,0.0965653495440729,0.0764503652143302,100.60868062205866,127.08,26.47131937794134,1316.0,816.4920634920646,943.9873856738145,0.056,6,1.066,3.41,3.32,0.923,1.067126547746779,2.607126755125036,2.761084092336362,49.18,73.696,-26.91268062205866
2800178010,2021-03-31,0.0368,0.0474172892209178,0.048381221419454,45.333204470028406,44.43,-0.903204470028406,937.0,733.479797979798,1536.6250220823572,0.018,3,2.203,1.74,1.84,0.923,1.9336659295708096,4.038223986769376,2.918181667845231,19.75,16.866,-28.467204470028406
2861124292,2021-01-31,0.0355,0.0425388967468175,0.0423338809049432,59.8601075995897,60.15,0.2898924004102952,1414.0,892.2171717171734,833.6454772054807,0.067,3,1.224,0.7,0.7,0.923,0.8624074943320755,1.7152996766034345,1.2720114250096841,39.61,94.738,34.877892400410296
2861124292,2021-02-28,0.0355,0.0418419375398342,0.0587367563124817,92.15797065428384,65.65,-26.50797065428384,1569.0,789.9999999999999,738.1385921152108,0.067,3,1.224,0.7,0.7,0.923,0.8624074943320755,1.7152996766034345,1.2720114250096841,59.03,105.123,12.965029345716161
2861124292,2021-03-31,0.0355,0.0435213537469782,0.041526507758274,51.53439612801815,54.01,2.4756038719818463,1241.0,733.479797979798,685.328791678174,0.067,3,1.224,0.7,0.7,0.923,0.8624074943320755,1.7152996766034345,1.2720114250096841,38.26,83.147,31.612603871981854
3903901069,2021-01-31,0.06896,0.0689711934156378,0.0777219765437712,18.886440300136417,16.76,-2.126440300136416,243.0,892.2171717171734,867.4777680933594,0.065,3,0.565,1.08,1.11,0.923,0.8974070499104687,2.2404134522522177,1.858385231463971,40.0,15.795,-3.0914403001364175
4857038016,2021-01-31,0.0911,0.0965654205607476,0.0502089005757249,107.44704723205136,206.65,99.20295276794866,2140.0,892.2171717171734,1720.2203370624463,0.019,6,2.757,3.54,5.34,0.923,1.779570514264825,3.393847184892611,2.601553462089158,21.22,40.66,-66.78704723205136
4857038016,2021-01-31,0.0911,0.0965670498084291,0.0609878362311626,79.58912628166723,126.02,46.43087371833276,1305.0,892.2171717171734,1720.2203370624463,0.019,6,2.757,3.54,5.34,0.923,1.779570514264825,3.393847184892611,2.601553462089158,21.22,24.794999999999998,-54.79412628166723
4857038016,2021-02-28,0.0911,0.0965696969696969,0.0908978722446367,74.99074460182528,79.67,4.679255398174718,825.0,789.9999999999999,1523.142693682786,0.019,6,2.757,3.54,5.34,0.923,1.779570514264825,3.393847184892611,2.601553462089158,30.67,15.674999999999999,-59.31574460182529
4857038016,2021-03-31,0.0911,0.0965853658536585,0.1568816574381257,45.02503568474208,27.72,-17.30503568474208,287.0,733.479797979798,1414.170120578298,0.019,6,2.757,3.54,5.34,0.923,1.779570514264825,3.393847184892611,2.601553462089158,21.0,5.453,-39.572035684742076
5126063004,2021-01-31,0.0911,0.0965623003194888,0.0410849642021724,64.29796897639994,151.12,86.82203102360006,1565.0,892.2171717171734,778.5166814301006,0.088,6,1.464,1.41,1.26,0.923,0.8053766725616941,2.001712375187821,1.7012326062771579,44.08,137.72,73.42203102360006
5126063004,2021-02-28,0.0911,0.0965686944634313,0.0588972813640587,86.16672263561799,141.28,55.113277364382014,1463.0,789.9999999999999,689.3256460712224,0.088,6,1.464,1.41,1.26,0.923,0.8053766725616941,2.001712375187821,1.7012326062771579,64.91,128.744,42.57727736438201
5126063004,2021-03-31,0.0911,0.096569200779727,0.0430875060220572,44.20778117863069,99.08,54.87221882136931,1026.0,733.479797979798,640.0081463577393,0.088,6,1.464,1.41,1.26,0.923,0.8053766725616941,2.001712375187821,1.7012326062771579,42.99,90.288,46.08021882136931
6855115030,2021-01-31,0.07833,0.0830294117647058,0.0559241068278948,114.0851779289054,169.38,55.2948220710946,2040.0,892.2171717171734,923.2884029923799,0.076,12,3.717,5.3,4.96,0.923,0.9551432352751295,2.2888335757976033,1.5319356724795168,36.32,155.04,40.9548220710946
6855115030,2021-02-28,0.07833,0.0830315186246418,0.0752553558363029,131.3205959343487,144.89,13.569404065651298,1745.0,789.9999999999999,817.5115448183664,0.076,12,3.717,5.3,4.96,0.923,0.9551432352751295,2.2888335757976033,1.5319356724795168,53.86,132.62,1.2994040656513164
