utility_account_number,month,contract_rate,netrate,cost,total_cost,total_charges,margin,usage,monthly_usage_kwh_x,pred_rce_scaled_usage,model_rate,term,rce,nits,icap,default_rce_x,pred_rce,pred_nits,pred_icap,pred_gross_cost,model_tot_charge,model_margin
08003847680000593691,2021-02-28,0.0799,0.0799013157894736,0.1484688406994415,45.13452757263023,24.29,-20.844527572630227,304.0,754.0,735.7214096442117,0.115,6,0.56,1.54,1.46,0.952,0.9289214615136465,2.6732958302994527,2.180653965988022,92.33,34.96,-10.174527572630232
08003847680000593691,2021-03-31,0.0799,0.0799,0.0848846013900754,0.0,0.0,0.0,0.0,758.4494949494963,740.0630392150979,0.115,6,0.56,1.54,1.46,0.952,0.9289214615136465,2.6732958302994527,2.180653965988022,72.37,0.0,0.0
08003847680000593691,2021-04-30,0.0799,0.0799029126213592,0.2933029114785608,30.21019988229176,8.23,-21.98019988229176,103.0,640.8888888888891,625.3523564438277,0.115,6,0.56,1.54,1.46,0.952,0.9289214615136465,2.6732958302994527,2.180653965988022,76.86,11.845,-18.365199882291762
08003847680000593691,2021-05-31,0.0799,0.0799,0.0958245207454067,0.0,0.0,0.0,0.0,664.3535353535353,648.2481691411388,0.115,6,0.56,1.54,1.46,0.952,0.9289214615136465,2.6732958302994527,2.180653965988022,81.52,0.0,0.0
08003847680000593691,2021-06-30,0.0799,0.0798983739837398,0.0739217749458037,72.73902654667091,78.62,5.880973453329091,984.0,860.1904761904772,839.3375990787581,0.115,6,0.56,1.54,1.46,0.952,0.9289214615136465,2.6732958302994527,2.180653965988022,76.22,113.16000000000001,40.4209734533291
08003847680000593691,2021-07-31,0.0799,0.0799039487726787,0.0812540851500976,76.13507778564151,74.87,-1.265077785641509,937.0,1072.999999999999,1046.9881598783004,0.115,6,0.56,1.54,1.46,0.952,0.9289214615136465,2.6732958302994527,2.180653965988022,79.87,107.75500000000001,31.619922214358496
08016327750000864906,2021-03-31,0.0799,0.0799082568807339,0.0668273864612613,29.136740497109948,34.84,5.703259502890056,436.0,758.4494949494963,847.848356354414,0.085,6,0.527,0.88,0.76,0.952,1.064212766471878,2.5516177280180945,2.3747804696288677,64.87,37.06,7.923259502890055
08016327750000864906,2021-04-30,0.0799,0.0799093655589123,0.0726811334707808,24.057455178828445,26.45,2.3925448211715548,331.0,640.8888888888891,716.4308166444672,0.085,6,0.527,0.88,0.76,0.952,1.064212766471878,2.5516177280180945,2.3747804696288677,69.03,28.135,4.077544821171557
08016327750000864906,2021-05-31,0.0799,0.0799050632911392,0.0789513446880419,24.94862492142125,25.25,0.3013750785787543,316.0,664.3535353535353,742.6612539642421,0.085,6,0.527,0.88,0.76,0.952,1.064212766471878,2.5516177280180945,2.3747804696288677,73.09,26.860000000000003,1.9113750785787538
08016327750000864906,2021-06-30,0.0799,0.0798954703832752,0.0808059056692423,23.19129492707256,22.93,-0.2612949270725622,287.0,860.1904761904772,961.5816033187289,0.085,6,0.527,0.88,0.76,0.952,1.064212766471878,2.5516177280180945,2.3747804696288677,67.75,24.395000000000003,1.2037050729274448
