utility_account_number,month,contract_rate,netrate,cost,total_cost,total_charges,margin,usage,monthly_usage_kwh_x,pred_rce_scaled_usage,model_rate,term,rce,nits,icap,default_rce_x,pred_rce,pred_nits,pred_icap,pred_gross_cost,model_tot_charge,model_margin
2657512057,2021-04-30,0.06325,0.06324958123953098827,0.06295254102707776,75.16533398633084,75.52,0.35466601366915995,1194.0000,662.7301587301589,756.8884141012022,0.084,24,2.705,3.4781,3.5274,1.064,1.2151691936681304,2.8011941967292753,2.0306427552037265,44.23,100.296,25.13066601366917
2657512057,2021-05-31,0.06325,0.06325415676959619952,0.12529576737571932,52.74951806517783,26.63,-26.119518065177832,421.0000,749.2222222222215,855.6689508045316,0.084,24,2.705,3.4781,3.5274,1.064,1.2151691936681304,2.8011941967292753,2.0306427552037265,43.61,35.364000000000004,-17.385518065177827
2657512057,2021-06-30,0.06325,0.06325452016689847010,0.08800754687893317,63.27742620595295,45.48,-17.797426205952952,719.0000,988.6190476190473,1129.0783937407825,0.084,24,2.705,3.4781,3.5274,1.064,1.2151691936681304,2.8011941967292753,2.0306427552037265,44.45,60.396,-2.8814262059529483
2657512057,2021-07-31,0.06325,0.06325064157399486741,0.0752100397074438,87.9205364180018,73.94,-13.980536418001805,1169.0000,1218.9999999999998,1392.1910216930926,0.084,24,2.705,3.4781,3.5274,1.064,1.2151691936681304,2.8011941967292753,2.0306427552037265,47.53,98.19600000000001,10.27546358199821
2657512057,2021-08-31,0.06325,0.06325242718446601942,0.08600778906750449,88.58802273952962,65.15,-23.438022739529615,1030.0000,1152.0108695652166,1315.6843228068476,0.084,24,2.705,3.4781,3.5274,1.064,1.2151691936681304,2.8011941967292753,2.0306427552037265,53.76,86.52000000000001,-2.06802273952961
2657512057,2021-09-30,0.06325,0.06325536062378167641,0.12158785629131373,62.374570277443944,32.45,-29.92457027744394,513.0000,893.03827751196,1019.9178605253613,0.084,24,2.705,3.4781,3.5274,1.064,1.2151691936681304,2.8011941967292753,2.0306427552037265,57.25,43.092000000000006,-19.282570277443938
2455538013,2021-05-31,0.07772,0.07771951219512195122,0.0530897204689353,130.60071235358083,191.19,60.589287646419166,2460.0000,749.2222222222215,1259.2604616602903,0.039,36,3.066,6.5712,7.1639,1.064,1.7883254012841392,3.039720124382101,3.151763192310434,35.99,95.94,-34.660712353580834
2455538013,2021-06-30,0.07772,0.07772115384615384615,0.05301524790926698,165.40757347691297,242.49,77.08242652308704,3120.0000,988.6190476190473,1661.6283412128537,0.039,36,3.066,6.5712,7.1639,1.064,1.7883254012841392,3.039720124382101,3.151763192310434,35.13,121.68,-43.727573476912966
2455538013,2021-07-31,0.07772,0.07772093023255813953,0.06269508862734051,161.75332865853852,200.52,38.76667134146149,2580.0000,1218.9999999999998,2048.8427294787266,0.039,36,3.066,6.5712,7.1639,1.064,1.7883254012841392,3.039720124382101,3.151763192310434,36.43,100.62,-61.13332865853852
2455538013,2021-08-31,0.07772,0.07772108843537414966,0.06671000804602395,196.12742365531042,228.50,32.37257634468958,2940.0000,1152.0108695652166,1936.250282517769,0.039,36,3.066,6.5712,7.1639,1.064,1.7883254012841392,3.039720124382101,3.151763192310434,40.9,114.66,-81.46742365531043
2455538013,2021-09-30,0.07772,0.07771794871794871795,0.0714635854076324,167.22478985385982,181.86,14.635210146140196,2340.0000,893.03827751196,1500.980296986534,0.039,36,3.066,6.5712,7.1639,1.064,1.7883254012841392,3.039720124382101,3.151763192310434,44.35,91.26,-75.96478985385981
2455538013,2021-10-31,0.07772,0.07771875000000000000,0.08819464670524474,169.3337216740699,149.22,-20.113721674069893,1920.0000,800.8478260869571,1346.0305544685039,0.039,36,3.066,6.5712,7.1639,1.064,1.7883254012841392,3.039720124382101,3.151763192310434,53.24,74.88,-94.4537216740699
2455538013,2021-11-30,0.07772,0.07771962616822429907,0.0630877881645169,405.02360001619854,498.96,93.93639998380144,6420.0000,791.0000000000003,1329.4787522704462,0.039,36,3.066,6.5712,7.1639,1.064,1.7883254012841392,3.039720124382101,3.151763192310434,49.21,250.38,-154.64360001619855
2455538013,2021-12-31,0.07772,0.07771895424836601307,0.05769626917824658,176.55058368543453,237.82,61.26941631456546,3060.0000,906.934210526316,1524.3359830618308,0.039,36,3.066,6.5712,7.1639,1.064,1.7883254012841392,3.039720124382101,3.151763192310434,39.05,119.34,-57.21058368543453
2455538013,2022-01-31,0.07772,0.07772126436781609195,0.0728020807508466,253.35124101294616,270.47,17.118758987053866,3480.0000,921.8383838383804,1550.8438360271816,0.039,36,3.066,6.5712,7.1639,1.063,1.7883254012841392,3.039720124382101,3.151763192310434,47.88,135.72,-117.63124101294616
2455538013,2022-02-28,0.07772,0.07772093023255813953,0.07250880362171062,187.0727133440134,200.52,13.447286655986602,2580.0000,792.9999999999993,1334.0941140341686,0.039,36,3.066,6.5712,7.1639,1.063,1.7883254012841392,3.039720124382101,3.151763192310434,46.28,100.62,-86.4527133440134
2455538013,2022-03-31,0.07772,0.07772222222222222222,0.07699848024808709,138.59726444655675,139.90,1.3027355534432559,1800.0000,763.4949494949477,1284.45664339978,0.039,36,3.066,6.5712,7.1639,1.063,1.7883254012841392,3.039720124382101,3.151763192310434,44.2,70.2,-68.39726444655675
2455538013,2022-04-30,0.07772,0.07772000000000000000,0.09610254498957795,144.15381748436693,116.58,-27.573817484366927,1500.0000,662.0000000000002,1113.7078228128887,0.039,36,3.066,6.5712,7.1639,1.063,1.7883254012841392,3.039720124382101,3.151763192310434,54.52,58.5,-85.65381748436693
2455538013,2022-05-31,0.07772,0.07772072072072072072,0.10440298641366784,231.7746298383426,172.54,-59.23462983834261,2220.0000,745.6111111111105,1254.3699806958512,0.039,36,3.066,6.5712,7.1639,1.063,1.7883254012841392,3.039720124382101,3.151763192310434,64.49,86.58,-145.19462983834262
2455588004,2021-05-31,0.07772,0.07771834061135371179,0.07744763841741581,70.94203679035289,71.19,0.24796320964711072,916.0000,749.2222222222215,797.9802200507235,0.095,36,1.428,4.1816,3.9372,1.064,1.1332431539679275,2.980667764753824,2.587087270105379,51.7,87.02,16.07796320964711
2455588004,2021-06-30,0.07772,0.07771766169154228856,0.06469338903944252,104.02696957542358,124.97,20.94303042457642,1608.0000,988.6190476190473,1052.9565484930242,0.095,36,1.428,4.1816,3.9372,1.064,1.1332431539679275,2.980667764753824,2.587087270105379,51.48,152.76,48.73303042457641
2455588004,2021-07-31,0.07772,0.07771730300568643379,0.08004480953481612,98.53516053735864,95.67,-2.8651605373586335,1231.0000,1218.9999999999998,1298.330267562879,0.095,36,1.428,4.1816,3.9372,1.064,1.1332431539679275,2.980667764753824,2.587087270105379,54.17,116.94500000000001,18.409839462641372
2455588004,2021-08-31,0.07772,0.07771875000000000000,0.08506122769112894,108.87837144464504,99.48,-9.398371444645036,1280.0000,1152.0108695652166,1226.9816083002074,0.095,36,1.428,4.1816,3.9372,1.064,1.1332431539679275,2.980667764753824,2.587087270105379,61.03,121.6,12.721628555354954
2455588004,2021-09-30,0.07772,0.07772532188841201717,0.09781998231090917,91.16822351376734,72.44,-18.728223513767347,932.0000,893.03827751196,951.1555584790779,0.095,36,1.428,4.1816,3.9372,1.064,1.1332431539679275,2.980667764753824,2.587087270105379,65.62,88.54,-2.628223513767338
2455588004,2021-10-31,0.07772,0.07772558714462299135,0.11811478421378911,95.5548604289554,62.88,-32.67486042895539,809.0000,800.8478260869571,852.9655228225014,0.095,36,1.428,4.1816,3.9372,1.064,1.1332431539679275,2.980667764753824,2.587087270105379,78.99,76.855,-18.69986042895539
2455588004,2021-11-30,0.07772,0.07772337821297429621,0.10954565333358247,89.49879877353688,63.50,-25.998798773536876,817.0000,791.0000000000003,842.4768184103675,0.095,36,1.428,4.1816,3.9372,1.064,1.1332431539679275,2.980667764753824,2.587087270105379,72.72,77.615,-11.883798773536881
2455588004,2021-12-31,0.07772,0.07772163120567375887,0.0815415738293756,91.97889527953568,87.67,-4.308895279535676,1128.0000,906.934210526316,965.9558131374573,0.095,36,1.428,4.1816,3.9372,1.064,1.1332431539679275,2.980667764753824,2.587087270105379,57.18,107.16,15.181104720464319
2455588004,2022-01-31,0.07772,0.07772442588726513570,0.10312278262831906,98.79162575792967,74.46,-24.33162575792967,958.0000,921.8383838383804,982.7535630759203,0.095,36,1.428,4.1816,3.9372,1.063,1.1332431539679275,2.980667764753824,2.587087270105379,71.18,91.01,-7.78162575792966
2455588004,2022-02-28,0.07772,0.07772497472194135490,0.0933727922149685,92.34569150060385,76.87,-15.475691500603844,989.0000,792.9999999999993,845.4015250202876,0.095,36,1.428,4.1816,3.9372,1.063,1.1332431539679275,2.980667764753824,2.587087270105379,68.44,93.955,1.6093084993961497
2455588004,2022-03-31,0.07772,0.07771699489423778264,0.07782177754359787,106.69365701227268,106.55,-0.14365701227268346,1371.0000,763.4949494949477,813.9467776145232,0.095,36,1.428,4.1816,3.9372,1.063,1.1332431539679275,2.980667764753824,2.587087270105379,64.47,130.245,23.551342987727324
2455588004,2022-04-30,0.07772,0.07771681415929203540,0.09747886191600888,110.15111396509003,87.82,-22.33111396509004,1130.0000,662.0000000000002,705.745030975323,0.095,36,1.428,4.1816,3.9372,1.063,1.1332431539679275,2.980667764753824,2.587087270105379,80.15,107.35,-2.801113965090039
2455588004,2022-05-31,0.07772,0.07771604938271604938,0.12468768601954681,121.1964308109995,75.54,-45.656430810999495,972.0000,745.6111111111105,794.8811732728935,0.095,36,1.428,4.1816,3.9372,1.063,1.1332431539679275,2.980667764753824,2.587087270105379,96.37,92.34,-28.8564308109995
